Time,Toa,Tiaref,P_EDC,P_LDC,qin,qinf,qve,qdhw,qdc,m_MS,m_Bu
25376400,-0.79,21,0.67168,30,3189601.112,1651357.571,2635608.578,408660,197300,36.001595,50
25380000,-0.42,21,0.67168,30,3150391.614,1623317.08,2542670.525,370440,193500,35.775143,50
25383600,-0.38,21,0.67168,30,2996919.085,1620285.676,2489827.57,332220,190300,35.759895,50
25387200,-0.44,21,0.67168,30,2725639.433,1624832.782,2448585.216,294000,194000,35.955143,50
25390800,-0.87,21,0.67168,30,2373726.148,1657420.38,2448496.966,255780,196500,36.330093,50
25394400,-1.24,21,0.67168,30,2007267.307,1685460.871,2439891.686,217560,205600,36.60432,50
25398000,-1.42,19,0.67168,30,1679143.674,1547531.969,2190755.616,176400,210200,36.799095,50
25401600,-1.68,19,0.61828,30,1403836.263,1567236.098,2218649.664,176400,209100,37.143253,50
25405200,-2.29,19,0.61828,30,1168306.409,1613465.016,2280409.37,173460,208800,37.61537,50
25408800,-2.82,19,0.61828,30,952270.0086,1653631.124,2333402.87,170520,221000,38.01339,50
25412400,-3.28,19,0.61828,30,756366.3284,1688492.276,2378739.35,167580,223600,38.48024,50
25416000,-4.15,19,0.61828,30,620037.9178,1754425.322,2467619.616,164640,232500,39.042393,50
25419600,-4.91,19,0.61828,30,608967.745,1812022.007,2548630.022,164640,241500,39.59148,50
25423200,-5.93,19,0.61828,30,788556.6697,1889322.82,2648726.741,158760,241100,39.992153,50
25426800,-6.16,19,0.61828,30,1182422.549,1906753.396,2668809.763,155820,245900,40.022076,50
25430400,-5.91,21,0.61828,30,1745151.474,2039377.34,2905659.994,188160,235200,39.891624,50
25434000,-5.66,21,0.61828,30,2373189.944,2020431.062,2929411.464,220500,240500,39.49258,50
25437600,-4.38,21,0.61828,30,2932068,1923426.12,2837073.859,252840,237500,38.67295,50
25441200,-3.05,21,0.61828,30,3319278.035,1822631.922,2734179.084,285180,205400,37.68714,50
25444800,-1.71,21,0.61828,30,3505389.483,1721079.873,2625065.251,317520,208200,36.75259,50
25448400,-0.93,21,0.61828,30,3529844.472,1661967.487,2576646.929,349860,187900,36.067455,50
25452000,-0.3,21,0.61828,30,3480377.937,1614222.867,2521054.368,364560,187400,35.478794,50
25455600,0.23,21,0.61828,30,3429556.854,1574056.758,2476294.111,379260,185100,35.132744,50
25459200,0.25,21,0.61828,30,3400132.232,1572541.056,2491862.52,393960,185200,35.028214,50
25462800,0.42,21,0.61828,30,3365236.393,1559657.587,2489253.077,408660,189100,34.96112,50
25466400,0.32,21,0.61828,30,3265289.627,1567236.098,2454828.499,370440,185300,34.975468,50
25470000,0.42,21,0.61828,30,3058551.937,1559657.587,2396662.834,332220,185800,34.978016,50
25473600,0.27,21,0.61828,30,2741587.042,1571025.353,2367498.672,294000,187100,35.225986,50
25477200,-0.13,21,0.61828,30,2354655.26,1601339.398,2365648.874,255780,188000,35.682293,50
25480800,-0.68,21,0.61828,30,1968097.052,1643021.209,2378455.565,217560,194100,36.193996,50
25484400,-1.18,19,0.61828,30,1645761.164,1529343.542,2165007.264,176400,199200,36.620674,50
25488000,-1.57,19,0.61828,30,1420592.34,1558899.736,2206848.336,176400,203700,36.96665,50
25491600,-1.95,19,0.61828,30,1278373.75,1587698.078,2240366.184,170520,206800,37.364296,50
25495200,-2.55,19,0.61828,30,1170701.418,1633169.144,2297071.392,164640,213000,37.7238,50
25498800,-2.77,19,0.61828,30,1041831.529,1649841.869,2312987.611,158760,214800,37.950554,50
25502400,-3.13,19,0.61828,30,877826.7869,1677124.509,2343577.622,152880,227000,38.2691,50
25506000,-3.65,19,0.61828,30,734816.5188,1716532.767,2390807.16,147000,225300,38.488724,50
25509600,-3.64,19,0.61828,30,711955.4182,1715774.916,2389751.616,147000,221600,38.647957,50
25513200,-4.16,19,0.61828,30,920284.7335,1755183.173,2645020.224,294000,213000,65.62874,93.43906
25516800,-3.67,21,0.61828,30,1405253.514,1869618.691,3030916.728,441000,212800,50.674156,75.98569
25520400,-3.54,21,0.61828,30,2102853.946,1859766.627,3312193.248,646800,211600,43.75623,62.68653
25524000,-2.8,21,0.61828,30,2877376.578,1803685.644,3541782.72,882000,210600,36.70751,50
25527600,-2.02,21,0.61828,30,3558830.22,1744573.258,3624876.528,1029000,198800,36.761368,50
25531200,-0.67,21,0.61828,30,4020538.438,1642263.358,3599785.728,1176000,195100,35.682407,50
25534800,0.37,21,0.61828,30,4230038.085,1563446.842,3498418.896,1234800,178800,34.87715,50
25538400,0.72,21,0.61828,30,4223720.34,1536922.053,3439066.176,1234800,178600,34.624813,50
25542000,0.68,21,0.61828,30,4078976.07,1539953.458,3375525.888,1176000,179100,34.62678,50
25545600,0.69,21,0.61828,30,3870551.463,1539195.607,3198142.584,1029000,178500,34.633045,50
25549200,0.66,21,0.61828,30,3635585.604,1541469.16,3026884.896,882000,177600,34.93532,50
25552800,-0.02,21,0.61828,30,3380311.411,1593003.036,2946213.648,735000,176700,35.462402,50
25556400,-0.32,21,0.61828,30,3094755.357,1615738.569,2803801.728,588000,181600,35.72563,50
25560000,-0.48,21,0.61828,30,2769135.197,1627864.187,2638998.432,441000,185900,35.768127,50
25563600,-0.32,21,0.61828,30,2413503.308,1615738.569,2508664.704,352800,184700,35.8107,50
25567200,-0.65,21,0.61828,30,2061370.688,1640747.656,2435105.4,264600,186000,36.128246,50
25570800,-1.03,19,0.61828,30,1756955.715,1517975.776,2148914.544,176400,195400,36.455303,50
25574400,-1.33,19,0.61828,30,1535736.232,1540711.309,2181099.984,176400,195500,36.840588,50
25578000,-1.95,19,0.61828,30,1396400.54,1587698.078,2240366.184,170520,200800,37.311848,50
25581600,-2.41,19,0.61828,30,1295132.11,1622559.229,2289557.995,170520,207100,37.64233,50
25585200,-2.71,19,0.61828,30,1171951.321,1645294.762,2306612.818,158760,208700,37.89639,50
25588800,-3.05,19,0.61828,30,989219.6643,1671061.7,2335105.584,152880,213600,38.11824,50
25592400,-3.26,19,0.61828,30,783089.4404,1686976.573,2349640.944,147000,212800,38.312244,50
25596000,-3.59,19,0.61828,30,664452.4402,1711985.66,2384473.896,147000,214100,44.503567,58.297237
25599600,-3.8,19,0.61828,30,762148.0786,1727900.533,2603905.92,294000,210400,82.36566,129.11374
25603200,-3.78,21,0.61828,30,1165248.79,1877955.053,3044431.152,441000,206900,62.387253,102.5244
25606800,-3.19,21,0.61828,30,1848891.085,1833241.838,3264953.328,646800,207200,34.865837,50
25610400,-2.53,21,0.61828,30,2670246.113,1783223.664,3175872.336,646800,203200,37.848385,50.844296
25614000,-1.53,21,0.61828,30,3448577.192,1707438.553,3547717.992,1029000,191900,36.32628,50
25617600,-0.08,21,0.61828,30,4022051.052,1597550.142,3501775.872,1176000,189200,34.99936,50
25621200,1.19,21,0.61828,30,4319313.195,1501303.051,3359363.952,1234800,178100,33.86666,50
25624800,1.8,21,0.61828,30,4376592.206,1455074.133,3255920.64,1234800,179400,33.326237,50
25628400,1.91,21,0.61828,30,4266651.56,1446737.771,3171200.256,1176000,178800,33.2461,50
25632000,1.83,21,0.61828,30,4069611.298,1452800.58,3018630.888,1029000,179600,33.270546,50
25635600,1.89,21,0.61828,30,3838546.563,1448253.473,2843843.184,882000,180300,33.353188,50
25639200,1.62,21,0.61828,30,3581212.241,1468715.453,2716347.312,735000,176700,33.618103,50
25642800,1.45,21,0.61828,30,3305107.022,1481598.922,2571028.32,588000,176700,33.94115,50
25646400,1.01,21,0.61828,30,3022719.399,1514944.371,2455939.416,441000,178500,34.40599,50
25650000,0.63,21,0.61828,30,2755118.831,1543742.713,2396880.864,352800,179300,34.78591,50
25653600,0.35,21,0.61828,30,2538493.451,1564962.544,2322629.4,264600,183700,35.064926,50
25657200,0.13,19,0.61828,30,2395086.724,1430065.047,2024464.176,176400,185800,35.28135,50
25660800,-0.05,19,0.61828,30,2328669.175,1443706.367,2043775.44,176400,186100,35.369617,50
25664400,0.02,19,0.61828,30,2313618.673,1438401.409,2029696.906,170520,187800,35.349808,50
25668000,-0.02,19,0.61828,30,2297440.343,1441432.813,2033974.454,170520,184700,35.333282,50
25671600,0.08,19,0.61828,30,2234472.932,1433854.302,2010184.915,158760,186100,35.258404,50
25675200,0.12,19,0.61828,30,2101868.029,1430822.898,1999401.062,152880,186400,35.337624,50
25678800,-0.15,19,0.61828,30,1935822.772,1451284.878,2021366.76,147000,185700,35.4725,50
25682400,-0.09,19,0.61828,30,1826026.2,1446737.771,2015033.496,147000,185200,35.439304,50
25686000,-0.07,19,0.61828,30,1863747.294,1445222.069,2177916.048,294000,181100,38.09066,53.778423
25689600,-0.14,21,0.61828,30,2112545.891,1602097.249,2597226.576,441000,171400,38.710373,56.289368
25693200,0.41,21,0.61828,30,2557206.942,1560415.438,2779057.008,646800,174000,34.590298,50
25696800,0.76,21,0.61828,30,3105708.183,1533890.649,2731817.088,646800,172500,34.17359,50
25700400,1.65,21,0.61828,30,3644247.987,1466441.9,3046974.84,1029000,174600,33.278492,50
25704000,2.29,21,0.61828,30,4068023.054,1417939.429,3108075.264,1176000,172000,32.256958,50
25707600,3.36,21,0.61828,30,4323514.234,1336849.36,2991377.088,1234800,177600,31.351038,50
25711200,3.41,21,0.61828,30,4410335.566,1333060.104,2982898.128,1234800,162700,31.382315,50
25714800,3.12,21,0.61828,30,4351655.638,1355037.787,2970196.992,1176000,174900,31.36892,50
25718400,3.59,21,0.61828,30,4183749.533,1319418.784,2741490.024,1029000,180000,31.539824,50
25722000,2.57,21,0.61828,30,3938994.595,1396719.598,2742649.392,882000,165800,32.408188,50
25725600,2.36,21,0.61828,30,3648305.291,1412634.471,2612627.136,735000,168600,32.817924,50
25729200,1.95,21,0.61828,30,3343924.51,1443706.367,2505273.12,588000,171500,33.218945,50
25732800,1.76,21,0.61828,30,3047943.724,1458105.538,2363795.616,441000,175600,33.56894,50
25736400,1.33,21,0.61828,30,2776671.787,1490693.136,2314513.824,352800,172700,33.84201,50
25740000,1.4,21,0.61828,30,2538644.042,1485388.178,2204529.6,264600,176100,34.035084,50
25743600,0.91,19,0.61828,30,2337736.707,1370952.66,1940782.032,176400,183800,34.486076,50
25747200,0.6,19,0.61828,30,2186061.431,1394446.044,1974040.32,176400,180600,34.81644,50
25750800,0.33,19,0.61828,30,2089709.138,1414908.024,1996545.902,170520,183200,35.161587,50
25754400,-0.08,19,0.61828,30,2039292.114,1445979.92,2033787.571,164640,184100,35.473015,50
25758000,-0.22,19,0.61828,30,2016909.486,1456589.836,2042058.883,158760,184400,35.587646,50
25761600,-0.26,19,0.61828,30,1996896.489,1459621.24,2039643.245,152880,187500,35.55796,50
25765200,-0.11,19,0.61828,30,1970968.954,1448253.473,2023758.173,152880,183800,35.471344,50
25768800,-0.11,19,0.61828,30,1965665.004,1448253.473,2017144.584,147000,180900,35.469475,50
25772400,-0.12,19,0.61828,30,2021285.6,1449011.324,2183626.368,294000,175200,35.8514,50.692665
25776000,0.09,21,0.61828,30,2177735.874,1584666.673,2568969.144,441000,170900,42.615807,62.41844
25779600,0.13,21,0.61828,30,2450211.917,1581635.269,2816848.944,646800,155500,47.864384,74.881454
25783200,0.17,21,0.61828,30,2804360.429,1578603.864,3099803.952,882000,158800,44.70102,70.63123
25786800,-0.29,21,0.61828,30,3176413.625,1613465.016,3352459.656,1029000,158600,46.07051,71.67229
25790400,-0.52,21,0.61828,30,3490521.405,1630895.591,3574867.968,1176000,161000,44.16441,68.13145
25794000,-0.41,21,0.61828,30,3672786.341,1622559.229,3630690.672,1234800,161000,43.710537,67.1114
25797600,-0.18,21,0.61828,30,3689482.35,1605128.653,3591687.456,1234800,159200,43.9395,67.561745
25801200,-0.22,21,0.61828,30,3550533.528,1608160.058,3525032.448,1176000,191300,40.93465,61.95857
25804800,-0.38,21,0.61828,30,3297261.06,1620285.676,3366631.632,1029000,203400,40.17113,59.52648
25808400,-0.4,21,0.61828,30,3001743.858,1621801.378,3184628.16,882000,200000,38.521786,56.515324
25812000,-0.09,21,0.61828,30,2729504.007,1598307.993,2956025.016,735000,204300,34.686035,50.062077
25815600,0.07,21,0.61828,30,2515542.034,1586182.376,2752512.672,588000,207900,35.251465,50
25819200,0.03,21,0.61828,30,2374224.33,1589213.78,2576340.648,441000,203000,35.424656,50
25822800,-0.24,21,0.61828,30,2297816.216,1609675.76,2499251.328,352800,202300,35.73041,50
25826400,-0.62,21,0.61828,30,2270061.403,1638474.102,2431731.12,264600,206700,36.09098,50
25830000,-0.98,19,0.61828,30,2283685.188,1514186.52,2143550.304,176400,222800,36.232708,50
25833600,-0.8,19,0.61828,30,2328704.3,1500545.2,2124239.04,176400,226700,36.138702,50
25837200,-0.77,19,0.61828,30,2378732.477,1498271.647,2114178.494,170520,226100,36.116325,50
25840800,-0.77,19,0.61828,30,2400271.486,1498271.647,2107336.493,164640,224200,35.973263,50
25844400,-0.39,19,0.61828,30,2360736.516,1469473.304,2060120.798,158760,224800,35.808796,50
25848000,-0.51,19,0.61828,30,2243059.007,1478567.518,2066118.365,152880,228300,35.87251,50
25851600,-0.54,19,0.61828,30,2078912.808,1480841.071,2069295.379,152880,219200,35.817566,50
25855200,-0.34,19,0.61828,30,1935610.354,1465684.049,2041422.096,147000,220000,35.672783,50
25858800,-0.26,19,0.61828,30,1887696.391,1459621.24,2199615.264,294000,206000,43.66002,61.638844
25862400,0.03,21,0.61828,30,1997834.617,1589213.78,2576340.648,441000,198100,48.426147,75.41952
25866000,0.17,21,0.61828,30,2274100.392,1578603.864,2811450.096,646800,204400,52.73406,87.44195
25869600,0.65,21,0.61828,30,2674040.755,1542227.011,3028373.04,882000,196700,45.816338,76.67353
25873200,1.26,21,0.61828,30,3127895.474,1495998.093,3108386.736,1029000,191900,41.591164,68.52099
25876800,1.55,21,0.61828,30,3552320.206,1474020.411,3231002.88,1176000,179300,34.000694,54.555206
25880400,2.21,21,0.61828,30,3885101.816,1424002.238,3186393.168,1234800,188500,32.46753,50
25884000,2.36,21,0.61828,30,4084595.146,1412634.471,3160956.288,1234800,189700,32.423996,50
25887600,2.8,21,0.61828,30,4129078.121,1379289.022,3023354.88,1176000,188600,31.892466,50
25891200,3.2,21,0.61828,30,4025236.909,1348974.978,2802901.92,1029000,210900,31.716787,50
25894800,2.87,21,0.61828,30,3793113.59,1373984.064,2698005.072,882000,201800,32.127068,50
25898400,2.51,21,0.61828,30,3474798.335,1401266.704,2591602.776,735000,179700,32.403706,50
25902000,2.55,21,0.61828,30,3127190.473,1398235.3,2426366.88,588000,205300,32.63191,50
25905600,2.06,21,0.61828,30,2796798.619,1435370.004,2326938.096,441000,186200,33.21289,50
25909200,1.58,21,0.61828,30,2522479.271,1471746.858,2285097.024,352800,191900,33.933067,50
25912800,0.78,21,0.61828,30,2323808.975,1532374.947,2274264.72,264600,191800,34.84247,50
25916400,-0.08,19,0.61828,30,2195340.953,1445979.92,2046993.984,176400,203100,35.302708,50
25920000,0.15,19,0.61828,30,2124611.488,1428549.344,2022318.48,176400,199900,35.245445,50
25923600,0.05,19,0.61828,30,2088650.784,1436127.856,2029767.852,173460,202100,35.340794,50
25927200,-0.06,19,0.61828,30,2057915.349,1444464.218,2038252.003,170520,198100,35.42665,50
25930800,-0.1,19,0.61828,30,2015126.72,1447495.622,2039224.488,167580,199200,35.510674,50
25934400,-0.25,19,0.61828,30,1958867.099,1458863.389,2051908.32,164640,199800,35.613533,50
25938000,-0.28,19,0.61828,30,1911922.898,1461136.942,2055106.099,164640,198800,35.654613,50
25941600,-0.33,19,0.61828,30,1918495.947,1464926.198,2053746.005,158760,198700,35.779816,50
25945200,-0.58,19,0.61828,30,2019875.548,1483872.476,2076919.522,155820,197700,35.930984,50
25948800,-0.6,21,0.61828,30,2231170.566,1636958.4,2332302.336,188160,193200,35.85746,50
25952400,-0.35,21,0.61828,30,2525237.545,1618012.122,2345946.54,220500,187800,35.49839,50
25956000,0.22,21,0.61828,30,2842737.945,1574814.609,2322868.195,252840,190800,34.70858,50
25959600,1.31,21,0.61828,30,3115525.188,1492208.838,2238502.543,285180,196700,33.303524,50
25963200,2.84,21,0.61828,30,3293877.142,1376257.618,2099127.475,317520,202300,31.910952,50
25966800,3.26,21,0.61828,30,3369676.403,1344427.871,2084346.398,349860,200800,31.37099,50
25970400,3.45,21,0.61828,30,3363227.158,1330028.7,2077206.768,364560,204000,31.199205,50
25974000,3.42,21,0.61828,30,3306559.893,1332302.253,2095967.765,379260,191600,31.061594,50
25977600,3.71,21,0.61828,30,3230107.732,1310324.571,2076351.95,393960,191600,30.910877,50
25981200,3.54,21,0.61828,30,3140625.842,1323208.04,2111873.602,408660,191800,30.954973,50
25984800,3.69,21,0.61828,30,3031609.978,1311840.273,2054791.166,370440,188400,31.07791,50
25988400,3.24,21,0.61828,30,2895836.118,1345943.573,2068257.139,332220,182700,31.640263,50
25992000,2.84,21,0.61828,30,2725325.857,1376257.618,2073988.224,294000,185400,32.13934,50
25995600,2.53,21,0.61828,30,2531066.669,1399751.002,2067843.574,255780,180300,32.530434,50
25999200,2.26,21,0.61828,30,2339236.027,1420212.982,2055915.926,217560,184600,32.895027,50
26002800,1.95,19,0.61828,30,2176680.166,1292136.144,1829205.84,176400,187300,33.225445,50
26006400,1.76,19,0.61828,30,2071092.017,1306535.316,1849589.952,176400,186500,33.4264,50
26010000,1.65,19,0.61828,30,2028885.482,1314871.678,1858389.036,173460,189400,33.535862,50
26013600,1.6,19,0.61828,30,2032335.581,1318660.933,1860733.728,170520,185400,33.606495,50
26017200,1.53,19,0.61828,30,2057603.434,1323965.891,1865196.43,167580,189200,33.786324,50
26020800,1.24,19,0.61828,30,2080629.917,1345943.573,1893085.286,164640,188800,33.982964,50
26024400,1.25,19,0.61828,30,2099293.228,1345185.722,1892019.36,164640,186900,33.968876,50
26028000,1.3,19,0.61828,30,2135428.124,1341396.467,1880564.112,158760,188000,34.03433,50
26031600,1.07,19,0.61828,30,2213722.807,1358827.042,1901898.214,155820,186900,33.9966,50
26035200,1.5,21,0.61828,30,2351867.63,1477809.667,2105550.72,188160,178900,33.6384,50
26038800,1.68,21,0.61828,30,2541966.753,1464168.347,2122889.328,220500,180700,33.55521,50
26042400,1.54,21,0.61828,30,2753408.182,1474778.262,2175313.526,252840,191200,33.52023,50
26046000,1.81,21,0.61828,30,2953383.331,1454316.282,2181658.903,285180,182400,33.23842,50
26049600,2.03,21,0.61828,30,3113652.861,1437643.558,2192755.958,317520,184100,32.91534,50
26053200,2.36,21,0.61828,30,3227824.181,1412634.471,2190091.142,349860,185300,32.477226,50
26056800,2.74,21,0.61828,30,3308186.226,1383836.129,2161241.914,364560,184400,31.92284,50
26060400,3.24,21,0.61828,30,3366571.32,1345943.573,2117428.186,379260,187100,31.292387,50
26064000,3.64,21,0.61828,30,3414601.889,1315629.529,2084758.234,393960,185100,30.875313,50
26067600,3.74,21,0.61828,30,3440211.345,1308051.018,2087682.61,408660,194800,30.694515,50
26071200,3.87,21,0.61828,30,3403683.631,1298198.953,2033424.187,370440,190500,30.542881,50
26074800,3.93,21,0.61828,30,3269340.323,1293651.847,1987902.554,332220,190700,30.472055,50
26078400,3.95,21,0.61828,30,3011303.959,1292136.144,1947219.12,294000,188800,30.600988,50
26082000,3.67,21,0.61828,30,2653271.688,1313355.976,1940212.73,255780,187100,30.925568,50
26085600,3.51,21,0.61828,30,2285917.751,1325481.593,1918781.726,217560,188300,31.313725,50
26089200,3.05,19,0.61828,30,2008192.016,1208772.522,1711192.56,176400,190200,31.884724,50
26092800,2.68,19,0.61828,30,1895356.973,1236813.013,1750887.936,176400,190900,32.563915,50
26096400,1.93,19,0.61828,30,1943532.441,1293651.847,1825443.95,170520,193600,33.391327,50
26100000,1.38,19,0.61828,30,2046482.044,1335333.658,1878162.317,164640,191800,33.960186,50
26103600,1.04,19,0.61828,30,2077182.786,1361100.596,1908188.218,158760,192800,34.350666,50
